"","Artist","Songs","Decade","Links"
"1211","Britney Spears","Break The Ice",2000,"/theorytab/view/britney-spears/i-wanna-go"
"1212","Britney Spears","3",2000,"/theorytab/view/britney-spears/from-the-bottom-of-my-broken-heart"
"1213","montgomery gentry",NA,2000,NA
"1214","3 doors down",NA,2000,NA
"1215","Lonestar","Don't Let's Talk About Lisa",2000,"/theorytab/view/lonestar/dont-lets-talk-about-lisa"
"1216","Carrie Underwood","Before He Cheats",2000,"/theorytab/view/carrie-underwood/before-he-cheats"
"1217","Carrie Underwood","So Small",2000,"/theorytab/view/carrie-underwood/so-small"
"1218","Carrie Underwood","All American Girl",2000,"/theorytab/view/carrie-underwood/all-american-girl"
"1219","Carrie Underwood","Blown Away",2000,"/theorytab/view/carrie-underwood/blown-away"
"1220","Carrie Underwood","Good Girl",2000,"/theorytab/view/carrie-underwood/good-girl"
"1221","Carrie Underwood","Ever Ever After",2000,"/theorytab/view/carrie-underwood/ever-ever-after"
"1222","Carrie Underwood","Cowboy Casanova",2000,"/theorytab/view/carrie-underwood/cowboy-casanova"
"1223","the black eyed peas",NA,2000,NA
"1224","Rihanna","Diamonds",2000,"/theorytab/view/rihanna/diamonds"
"1225","Eminem ft Rihanna","Love The Way You Lie",2000,"/theorytab/view/eminem-ft-rihanna/love-the-way-you-lie"
"1226","Rihanna","Stay",2000,"/theorytab/view/rihanna/stay"
"1227","Rihanna","Only Girl In The World",2000,"/theorytab/view/rihanna/only-girl-in-the-world"
"1228","Calvin Harris","This Is What You Came For ft Rihanna",2000,"/theorytab/view/calvin-harris/this-is-what-you-came-for-ft-rihanna"
"1229","Rihanna And Kanye West And Paul McCartney","FourFiveSeconds",2000,"/theorytab/view/rihanna-and-kanye-west-and-paul-mccartney/fourfiveseconds"
"1230","Eminem feat Rihanna","The Monster",2000,"/theorytab/view/eminem-feat-rihanna/the-monster"
"1231","Rihanna","Love The Way You Lie Part 2",2000,"/theorytab/view/rihanna/love-the-way-you-lie-part-2"
"1232","Rihanna","Umbrella",2000,"/theorytab/view/rihanna/umbrella"
"1233","Rihanna","Disturbia",2000,"/theorytab/view/rihanna/disturbia"
"1234","Rihanna","Don't Stop the Music",2000,"/theorytab/view/rihanna/dont-stop-the-music"
"1235","Rihanna","Work",2000,"/theorytab/view/rihanna/work"
"1236","Rihanna","Rude Boy",2000,"/theorytab/view/rihanna/rude-boy"
"1237","Rihanna","Where Have You Been",2000,"/theorytab/view/rihanna/where-have-you-been"
"1238","Shakira","Can't Remember To Forget You ft Rihanna",2000,"/theorytab/view/shakira/cant-remember-to-forget-you-ft-rihanna"
"1239","Rihanna","What Now",2000,"/theorytab/view/rihanna/what-now"
"1240","Drake ft Rihanna","Take Care",2000,"/theorytab/view/drake-ft-rihanna/take-care"
"1241","Rihanna","Rehab",2000,"/theorytab/view/rihanna/rehab"
"1242","Rihanna","Unfaithful",2000,"/theorytab/view/rihanna/unfaithful"
"1243","Rihanna","Take a Bow",2000,"/theorytab/view/rihanna/take-a-bow"
"1244","Rihanna","American Oxygen",2000,"/theorytab/view/rihanna/american-oxygen"
"1245","Rihanna","S and M",2000,"/theorytab/view/rihanna/s-and-m"
"1246","Rihanna","Shut Up And Drive",2000,"/theorytab/view/rihanna/shut-up-and-drive"
"1247","Rihanna","Who's that chick",2000,"/theorytab/view/rihanna/whos-that-chick"
"1248","Rihanna","You Da One",2000,"/theorytab/view/rihanna/you-da-one"
"1249","Rihanna","Kiss It Better",2000,"/theorytab/view/rihanna/kiss-it-better"
"1250","Rihanna","Consideration",2000,"/theorytab/view/rihanna/consideration"
"1251","Rihanna","Photographs",2000,"/theorytab/view/rihanna/bitch-better-have-my-money"
"1252","Rihanna","James Joint",2000,"/theorytab/view/rihanna/g4l"
"1253","Rihanna","Bitch Better Have My Money",2000,"/theorytab/view/rihanna/needed-me"
"1254","Rihanna","G4L",2000,"/theorytab/view/rihanna/jump"
"1255","Rihanna","Needed Me",2000,"/theorytab/view/rihanna/photographs"
"1256","Rihanna","Jump",2000,"/theorytab/view/rihanna/james-joint"
"1257","Faith Hill","Breathe",2000,"/theorytab/view/faith-hill/breathe"
"1258","Faith Hill","There You'll Be",2000,"/theorytab/view/faith-hill/there-youll-be"
"1259","Destiny's Child","Say My Name",2000,"/theorytab/view/destinys-child/say-my-name"
"1260","Destiny's Child","Survivor",2000,"/theorytab/view/destinys-child/survivor"
"1261","Destiny's Child","Say My Name - Cosmo's Midnight Bootleg",2000,"/theorytab/view/destinys-child/say-my-name---cosmos-midnight-bootleg"
"1262","Destiny's Child","No No No Part 2",2000,"/theorytab/view/destinys-child/no-no-no-part-2"
"1263","Destiny's Child","Bills Bills Bills",2000,"/theorytab/view/destinys-child/bills-bills-bills"
"1264","Destiny's Child","Bug A Boo",2000,"/theorytab/view/destinys-child/bug-a-boo"
"1265","Destiny's Child","With Me",2000,"/theorytab/view/destinys-child/with-me"
"1266","Destiny's Child","Jumpin Jumpin",2000,"/theorytab/view/destinys-child/jumpin-jumpin"
"1267","Destiny's Child","No No No Part 1",2000,"/theorytab/view/destinys-child/no-no-no-part-1"
"1268","Destiny's Child","Independent Women Part 1",2000,"/theorytab/view/destinys-child/independent-women-part-1"
"1269","With Me","Destiny's Child",2000,"/theorytab/view/with-me/destinys-child"
"1270","Destiny's Child","Bootylicious",2000,"/theorytab/view/destinys-child/bootylicious"
"1271","Destiny's Child","Cater 2 U",2000,"/theorytab/view/destinys-child/cater-2-u"
"1272","Destiny's Child","Say My Name",2000,"/theorytab/view/destinys-child/say-my-name"
"1273","Destiny's Child","Survivor",2000,"/theorytab/view/destinys-child/survivor"
"1274","Destiny's Child","Say My Name - Cosmo's Midnight Bootleg",2000,"/theorytab/view/destinys-child/say-my-name---cosmos-midnight-bootleg"
"1275","Destiny's Child","No No No Part 2",2000,"/theorytab/view/destinys-child/no-no-no-part-2"
"1276","Destiny's Child","Bills Bills Bills",2000,"/theorytab/view/destinys-child/bills-bills-bills"
"1277","Destiny's Child","Bug A Boo",2000,"/theorytab/view/destinys-child/bug-a-boo"
"1278","Destiny's Child","With Me",2000,"/theorytab/view/destinys-child/with-me"
"1279","Destiny's Child","Jumpin Jumpin",2000,"/theorytab/view/destinys-child/jumpin-jumpin"
"1280","Destiny's Child","No No No Part 1",2000,"/theorytab/view/destinys-child/no-no-no-part-1"
"1281","Destiny's Child","Independent Women Part 1",2000,"/theorytab/view/destinys-child/independent-women-part-1"
"1282","With Me","Destiny's Child",2000,"/theorytab/view/with-me/destinys-child"
"1283","Destiny's Child","Bootylicious",2000,"/theorytab/view/destinys-child/bootylicious"
"1284","Destiny's Child","Cater 2 U",2000,"/theorytab/view/destinys-child/cater-2-u"
"1285","Eminem","Lose Yourself",2000,"/theorytab/view/eminem/lose-yourself"
"1286","Eminem ft Rihanna","Love The Way You Lie",2000,"/theorytab/view/eminem-ft-rihanna/love-the-way-you-lie"
"1287","Eminem","The Real Slim Shady",2000,"/theorytab/view/eminem/the-real-slim-shady"
"1288","Eminem","Mockingbird",2000,"/theorytab/view/eminem/mockingbird"
"1289","Eminem feat Rihanna","The Monster",2000,"/theorytab/view/eminem-feat-rihanna/the-monster"
"1290","Eminem","Superman",2000,"/theorytab/view/eminem/superman"
"1291","Eminem","Headlights - ft Nate Ruess",2000,"/theorytab/view/eminem/headlights---ft-nate-ruess"
"1292","Eminem","Desperation - ft Jamie N Commons",2000,"/theorytab/view/eminem/desperation---ft-jamie-n-commons"
"1293","eminem","Beautiful Pain - ft Sia",2000,"/theorytab/view/eminem/beautiful-pain---ft-sia"
"1294","eminem","loose",2000,"/theorytab/view/eminem/loose"
"1295","Eminem","rip",2000,"/theorytab/view/eminem/rip"
"1296","matchbox twenty",NA,2000,NA
"1297","t.i.",NA,2000,NA
"1298","Avril Lavigne","Complicated",2000,"/theorytab/view/avril-lavigne/complicated"
"1299","Avril Lavigne","Girlfriend",2000,"/theorytab/view/avril-lavigne/girlfriend"
"1300","Avril Lavigne","Sk8er Boi",2000,"/theorytab/view/avril-lavigne/sk8er-boi"
"1301","Avril Lavigne","When You're Gone",2000,"/theorytab/view/avril-lavigne/when-youre-gone"
"1302","Avril Lavigne","Let Me Go",2000,"/theorytab/view/avril-lavigne/let-me-go"
"1303","Avril Lavigne","What the hell",2000,"/theorytab/view/avril-lavigne/what-the-hell"
"1304","Avril Lavigne","Keep Holding On",2000,"/theorytab/view/avril-lavigne/keep-holding-on"
"1305","Avril Lavigne","My Happy Ending",2000,"/theorytab/view/avril-lavigne/my-happy-ending"
"1306","Avril Lavigne","Wish You Were Here",2000,"/theorytab/view/avril-lavigne/wish-you-were-here"
"1307","dierks bentley",NA,2000,NA
"1308","Drake","Hotline Bling",2010,"/theorytab/view/drake/hotline-bling"
"1309","Drake","Hold On We're Going Home",2010,"/theorytab/view/drake/hold-on-were-going-home"
"1310","Drake","Trophies",2010,"/theorytab/view/drake/trophies"
"1311","Drake","Take Care",2010,"/theorytab/view/drake/take-care"
"1312","Drake","Headlines",2010,"/theorytab/view/drake/headlines"
"1313","Drake","Marvin's Room",2010,"/theorytab/view/drake/marvins-room"
"1314","Drake Bell","I Found A Way",2010,"/theorytab/view/drake-bell/i-found-a-way"
"1315","Drake","One Dance",2010,"/theorytab/view/drake/one-dance"
"1316","Drake","Pop Style",2010,"/theorytab/view/drake/pop-style"
"1317","Drake ft Rihanna","Take Care",2010,"/theorytab/view/drake-ft-rihanna/take-care"
"1318","Drake Bell","Down We Fall",2010,"/theorytab/view/drake-bell/down-we-fall"
"1319","Drake Bell","In The End",2010,"/theorytab/view/drake-bell/in-the-end"
"1320","Drake","Duppy Freestyle",2010,"/theorytab/view/drake/in-my-feelings"
"1321","Drake","In My Feelings",2010,"/theorytab/view/drake/childs-play"
"1322","Drake","Child's Play",2010,"/theorytab/view/drake/nice-for-what"
"1323","Drake","Nice For What",2010,"/theorytab/view/drake/controlla"
"1324","Drake","Controlla",2010,"/theorytab/view/drake/gods-plan"
"1325","Drake","God's Plan",2010,"/theorytab/view/drake/duppy-freestyle"
"1326","Taylor Swift","Shake It Off",2010,"/theorytab/view/taylor-swift/shake-it-off"
"1327","Taylor Swift","Blank Space",2010,"/theorytab/view/taylor-swift/blank-space"
"1328","Taylor Swift","I Knew You Were Trouble",2010,"/theorytab/view/taylor-swift/i-knew-you-were-trouble"
"1329","Taylor Swift","Bad Blood",2010,"/theorytab/view/taylor-swift/bad-blood"
"1330","Taylor Swift","22",2010,"/theorytab/view/taylor-swift/22"
"1331","Taylor Swift","Eyes Open",2010,"/theorytab/view/taylor-swift/eyes-open"
"1332","Taylor Swift","Style",2010,"/theorytab/view/taylor-swift/style"
"1333","Taylor Swift","Love Story",2010,"/theorytab/view/taylor-swift/love-story"
"1334","Taylor Swift","You Belong With Me",2010,"/theorytab/view/taylor-swift/you-belong-with-me"
"1335","Taylor Swift","Mean",2010,"/theorytab/view/taylor-swift/mean"
"1336","Taylor Swift","Stay Stay Stay",2010,"/theorytab/view/taylor-swift/stay-stay-stay"
"1337","Taylor Swift","Wildest Dreams",2010,"/theorytab/view/taylor-swift/wildest-dreams"
"1338","Taylor Swift","Begin Again",2010,"/theorytab/view/taylor-swift/begin-again"
"1339","Taylor Swift","Safe and Sound",2010,"/theorytab/view/taylor-swift/safe-and-sound"
"1340","Taylor Swift","We Are Never Ever Getting Back Together",2010,"/theorytab/view/taylor-swift/we-are-never-ever-getting-back-together"
"1341","Taylor Swift","Starlight",2010,"/theorytab/view/taylor-swift/starlight"
"1342","Taylor Swift","Mine",2010,"/theorytab/view/taylor-swift/mine"
"1343","Taylor Swift","Mary's Song",2010,"/theorytab/view/taylor-swift/marys-song"
"1344","Taylor Swift","Red",2010,"/theorytab/view/taylor-swift/red"
"1345","Taylor Swift","New Romantics",2010,"/theorytab/view/taylor-swift/new-romantics"
"1346","Taylor Swift","The Best Day",2010,"/theorytab/view/taylor-swift/the-best-day"
"1347","Taylor Swift","Speak Now",2010,"/theorytab/view/taylor-swift/speak-now"
"1348","Taylor Swift","Out of the Woods",2010,"/theorytab/view/taylor-swift/look-what-you-made-me-do"
"1349","Taylor Swift","Back To December",2010,"/theorytab/view/taylor-swift/all-too-well"
"1350","Taylor Swift","Fifteen",2010,"/theorytab/view/taylor-swift/state-of-grace"
"1351","Taylor Swift","I Did Something Bad",2010,"/theorytab/view/taylor-swift/welcome-to-new-york"
"1352","Taylor Swift","The Story Of Us",2010,"/theorytab/view/taylor-swift/treacherous"
"1353","Taylor Swift","King Of My Heart",2010,"/theorytab/view/taylor-swift/fearless"
"1354","Taylor Swift","Teardrops On My Guitar",2010,"/theorytab/view/taylor-swift/dear-john"
"1355","Taylor Swift","Call It What You Want",2010,"/theorytab/view/taylor-swift/shouldve-said-no"
"1356","Taylor Swift","I Dont Wanna Live Forever",2010,"/theorytab/view/taylor-swift/so-it-goes"
"1357","Taylor Swift","Enchanted",2010,"/theorytab/view/taylor-swift/ready-for-it"
"1358","Taylor Swift","Holy Ground",2010,"/theorytab/view/taylor-swift/our-song"
"1359","Taylor Swift","White Horse",2010,"/theorytab/view/taylor-swift/delicate"
"1360","Taylor Swift","Forever And Always",2010,"/theorytab/view/taylor-swift/clean"
"1361","Taylor Swift","The Way I Loved You",2010,"/theorytab/view/taylor-swift/gorgeous"
"1362","Taylor Swift","Dancing With Our Hands Tied",2010,"/theorytab/view/taylor-swift/getaway-car"
"1363","Taylor Swift","Last Kiss",2010,"/theorytab/view/taylor-swift/sparks-fly"
"1364","Taylor Swift","Call It What You Want To",2010,"/theorytab/view/taylor-swift/new-years-day"
"1365","Taylor Swift","Look What You Made Me Do",2010,"/theorytab/view/taylor-swift/out-of-the-woods"
"1366","Taylor Swift","All Too Well",2010,"/theorytab/view/taylor-swift/back-to-december"
"1367","Taylor Swift","State Of Grace",2010,"/theorytab/view/taylor-swift/fifteen"
"1368","Taylor Swift","Welcome To New York",2010,"/theorytab/view/taylor-swift/i-did-something-bad"
"1369","Taylor Swift","Treacherous",2010,"/theorytab/view/taylor-swift/the-story-of-us"
"1370","Taylor Swift","Fearless",2010,"/theorytab/view/taylor-swift/king-of-my-heart"
"1371","Taylor Swift","Dear John",2010,"/theorytab/view/taylor-swift/teardrops-on-my-guitar"
"1372","Taylor Swift","Should've Said No",2010,"/theorytab/view/taylor-swift/call-it-what-you-want"
"1373","Taylor Swift","So It Goes",2010,"/theorytab/view/taylor-swift/i-dont-wanna-live-forever"
"1374","Taylor Swift","Ready For It",2010,"/theorytab/view/taylor-swift/enchanted"
"1375","Taylor Swift","Our Song",2010,"/theorytab/view/taylor-swift/holy-ground"
"1376","Taylor Swift","White Horse",2010,"/theorytab/view/taylor-swift/fifteen"
"1377","Taylor Swift","Forever And Always",2010,"/theorytab/view/taylor-swift/i-did-something-bad"
"1378","Taylor Swift","The Way I Loved You",2010,"/theorytab/view/taylor-swift/the-story-of-us"
"1379","Taylor Swift","Dancing With Our Hands Tied",2010,"/theorytab/view/taylor-swift/king-of-my-heart"
"1380","Taylor Swift","Last Kiss",2010,"/theorytab/view/taylor-swift/teardrops-on-my-guitar"
"1381","Taylor Swift","Call It What You Want To",2010,"/theorytab/view/taylor-swift/call-it-what-you-want"
"1382","Luke Bryan","Crash My Party",2010,"/theorytab/view/luke-bryan/crash-my-party"
"1383","Luke Bryan","Roller Coaster",2010,"/theorytab/view/luke-bryan/roller-coaster"
"1384","Luke Bryan","Play It Again",2010,"/theorytab/view/luke-bryan/play-it-again"
"1385","Luke Bryan","Beer In The Headlights",2010,"/theorytab/view/luke-bryan/beer-in-the-headlights"
"1386","Imagine Dragons","Radioactive",2010,"/theorytab/view/imagine-dragons/radioactive"
"1387","Imagine Dragons","Demons",2010,"/theorytab/view/imagine-dragons/demons"
"1388","Imagine Dragons","It's Time",2010,"/theorytab/view/imagine-dragons/its-time"
"1389","Imagine Dragons","Monster",2010,"/theorytab/view/imagine-dragons/monster"
"1390","Imagine Dragons","On Top of the World",2010,"/theorytab/view/imagine-dragons/on-top-of-the-world"
"1391","Imagine Dragons","Nothing Left to Say",2010,"/theorytab/view/imagine-dragons/nothing-left-to-say"
"1392","Imagine Dragons","I Bet My Life",2010,"/theorytab/view/imagine-dragons/i-bet-my-life"
"1393","Imagine Dragons","Warriors",2010,"/theorytab/view/imagine-dragons/warriors"
"1394","Imagine Dragons","Tiptoe",2010,"/theorytab/view/imagine-dragons/tiptoe"
"1395","Imagine Dragons","Shots - Broiler Remix",2010,"/theorytab/view/imagine-dragons/shots---broiler-remix"
"1396","Imagine Dragons","Thunder",2010,"/theorytab/view/imagine-dragons/believer-alternate-version"
"1397","Imagine Dragons","Believer",2010,"/theorytab/view/imagine-dragons/thunder"
"1398","Imagine Dragons","Believer alternate version",2010,"/theorytab/view/imagine-dragons/believer"
"1399","Bruno Mars","GRENADE",2010,"/theorytab/view/bruno-mars/grenade"
"1400","Bruno Mars","When I Was Your Man",2010,"/theorytab/view/bruno-mars/when-i-was-your-man"
"1401","Bruno Mars","Just The Way You Are",2010,"/theorytab/view/bruno-mars/just-the-way-you-are"
"1402","Bruno Mars","Locked Out Of Heaven",2010,"/theorytab/view/bruno-mars/locked-out-of-heaven"
"1403","Bruno Mars","The Lazy Song",2010,"/theorytab/view/bruno-mars/the-lazy-song"
"1404","Bruno Mars","Uptown Funk",2010,"/theorytab/view/bruno-mars/uptown-funk"
"1405","Bruno Mars","Treasure",2010,"/theorytab/view/bruno-mars/treasure"
"1406","Travie McCoy ft Bruno Mars","Billionaire",2010,"/theorytab/view/travie-mccoy-ft-bruno-mars/billionaire"
"1407","Bruno Mars","Treasure - Audien Remix",2010,"/theorytab/view/bruno-mars/treasure---audien-remix"
"1408","Bruno Mars","Gorilla",2010,"/theorytab/view/bruno-mars/gorilla"
"1409","Bruno Mars","Natalie",2010,"/theorytab/view/bruno-mars/natalie"
"1410","BoB ft Bruno Mars","Nothin' On You",2010,"/theorytab/view/bob-ft-bruno-mars/nothin-on-you"
"1411","Lil Wayne","That's What I Like",2010,"/theorytab/view/bruno-mars/versace-on-the-floor"
"1412","Bruno Mars","Mirror - feat Bruno Mars",2010,"/theorytab/view/bruno-mars/it-will-rain"
"1413","Bruno Mars","Young Girls Live",2010,"/theorytab/view/lil-wayne/mirror-ft-bruno-mars"
"1414","Bruno Mars","Versace on the Floor",2010,"/theorytab/view/bruno-mars/thats-what-i-like"
"1415","Lil Wayne","It Will Rain",2010,"/theorytab/view/lil-wayne/mirror---feat-bruno-mars"
"1416","Bruno Mars","Mirror ft Bruno Mars",2010,"/theorytab/view/bruno-mars/young-girls-live"
"1417","Ed Sheeran","Thinking Out Loud",2010,"/theorytab/view/ed-sheeran/thinking-out-loud"
"1418","Ed Sheeran","I See Fire",2010,"/theorytab/view/ed-sheeran/i-see-fire"
"1419","Ed Sheeran","A Team",2010,"/theorytab/view/ed-sheeran/a-team"
"1420","Ed Sheeran","Give Me Love",2010,"/theorytab/view/ed-sheeran-/give-me-love"
"1421","Ed Sheeran","Lego House",2010,"/theorytab/view/ed-sheeran/lego-house"
"1422","Ed Sheeran","Don't",2010,"/theorytab/view/ed-sheeran/dont"
"1423","Ed Sheeran","Photograph",2010,"/theorytab/view/ed-sheeran/photograph"
"1424","Macklemore and Ryan Lewis","Castle On The Hill",2010,"/theorytab/view/ed-sheeran/castle-on-the-hill"
"1425","Ed Sheeran","New Man",2010,"/theorytab/view/ed-sheeran/new-man"
"1426","Ed Sheeran","Shape Of You",2010,"/theorytab/view/ed-sheeran/shape-of-you"
"1427","Ed Sheeran","PERFECT",2010,"/theorytab/view/ed-sheeran/perfect"
"1428","Ed Sheeran","How Would You Feel Paean",2010,"/theorytab/view/ed-sheeran/how-would-you-feel-paean"
"1429","Ed Sheeran","Happier",2010,"/theorytab/view/ed-sheeran/happier"
"1430","Ed Sheeran","Growing Up - ft Ed Sheeran",2010,"/theorytab/view/macklemore-and-ryan-lewis/growing-up---ft-ed-sheeran"
"1431","jason aldean",NA,2010,NA
"1432","blake shelton",NA,2010,NA
"1433","Rihanna","Diamonds",2010,"/theorytab/view/rihanna/diamonds"
"1434","Eminem ft Rihanna","Love The Way You Lie",2010,"/theorytab/view/eminem-ft-rihanna/love-the-way-you-lie"
"1435","Rihanna","Stay",2010,"/theorytab/view/rihanna/stay"
"1436","Rihanna","Only Girl In The World",2010,"/theorytab/view/rihanna/only-girl-in-the-world"
"1437","Calvin Harris","This Is What You Came For ft Rihanna",2010,"/theorytab/view/calvin-harris/this-is-what-you-came-for-ft-rihanna"
"1438","Rihanna And Kanye West And Paul McCartney","FourFiveSeconds",2010,"/theorytab/view/rihanna-and-kanye-west-and-paul-mccartney/fourfiveseconds"
"1439","Eminem feat Rihanna","The Monster",2010,"/theorytab/view/eminem-feat-rihanna/the-monster"
"1440","Rihanna","Love The Way You Lie Part 2",2010,"/theorytab/view/rihanna/love-the-way-you-lie-part-2"
"1441","Rihanna","Umbrella",2010,"/theorytab/view/rihanna/umbrella"
"1442","Rihanna","Disturbia",2010,"/theorytab/view/rihanna/disturbia"
"1443","Rihanna","Don't Stop the Music",2010,"/theorytab/view/rihanna/dont-stop-the-music"
"1444","Rihanna","Work",2010,"/theorytab/view/rihanna/work"
"1445","Rihanna","Rude Boy",2010,"/theorytab/view/rihanna/rude-boy"
"1446","Rihanna","Where Have You Been",2010,"/theorytab/view/rihanna/where-have-you-been"
"1447","Rihanna","Can't Remember To Forget You ft Rihanna",2010,"/theorytab/view/shakira/cant-remember-to-forget-you-ft-rihanna"
"1448","Shakira","What Now",2010,"/theorytab/view/rihanna/what-now"
"1449","Drake ft Rihanna","Take Care",2010,"/theorytab/view/drake-ft-rihanna/take-care"
"1450","Rihanna","Rehab",2010,"/theorytab/view/rihanna/rehab"
"1451","Rihanna","Unfaithful",2010,"/theorytab/view/rihanna/unfaithful"
"1452","Rihanna","Take a Bow",2010,"/theorytab/view/rihanna/take-a-bow"
"1453","Rihanna","American Oxygen",2010,"/theorytab/view/rihanna/american-oxygen"
"1454","Rihanna","S and M",2010,"/theorytab/view/rihanna/s-and-m"
"1455","Rihanna","Shut Up And Drive",2010,"/theorytab/view/rihanna/shut-up-and-drive"
"1456","Rihanna","Who's that chick",2010,"/theorytab/view/rihanna/whos-that-chick"
"1457","Rihanna","You Da One",2010,"/theorytab/view/rihanna/you-da-one"
"1458","Rihanna","Kiss It Better",2010,"/theorytab/view/rihanna/kiss-it-better"
"1459","Rihanna","Consideration",2010,"/theorytab/view/rihanna/consideration"
"1460","Rihanna","Bitch Better Have My Money",2010,"/theorytab/view/rihanna/bitch-better-have-my-money"
"1461","Rihanna","G4L",2010,"/theorytab/view/rihanna/g4l"
"1462","Rihanna","Needed Me",2010,"/theorytab/view/rihanna/needed-me"
"1463","Rihanna","Jump",2010,"/theorytab/view/rihanna/jump"
"1464","Rihanna","Photographs",2010,"/theorytab/view/rihanna/photographs"
"1465","Rihanna","James Joint",2010,"/theorytab/view/rihanna/james-joint"
"1466","The Weeknd","Can't Feel My Face",2010,"/theorytab/view/the-weeknd/cant-feel-my-face"
"1467","Ariana Grande","Love Me Harder ft The Weeknd",2010,"/theorytab/view/ariana-grande/love-me-harder-ft-the-weeknd"
"1468","The Weeknd","The Hills",2010,"/theorytab/view/the-weeknd/the-hills"
"1469","The Weeknd","Earned It",2010,"/theorytab/view/the-weeknd/earned-it"
"1470","The Weeknd","Kiss Land",2010,"/theorytab/view/the-weeknd/kiss-land"
"1471","The Weeknd","In The Night",2010,"/theorytab/view/the-weeknd/in-the-night"
"1472","The Weeknd","Tell Your Friends",2010,"/theorytab/view/the-weeknd/tell-your-friends"
"1473","The Weeknd","XO - The Host",2010,"/theorytab/view/the-weeknd/xo---the-host"
"1474","The Weeknd","The Party and The After Party",2010,"/theorytab/view/the-weeknd/the-party-and-the-after-party"
"1475","The Weeknd","Starboy",2010,"/theorytab/view/the-weeknd/starboy"
"1476","The Weeknd","Die For You",2010,"/theorytab/view/the-weeknd/die-for-you"
"1477","The Weeknd","Secrets",2010,"/theorytab/view/the-weeknd/secrets"
"1478","The Weeknd","I Feel it Coming ft Daft Punk",2010,"/theorytab/view/the-weeknd/i-feel-it-coming-ft-daft-punk"
"1479","The Weeknd","False Alarm",2010,"/theorytab/view/the-weeknd/false-alarm"
"1480","Adele","Someone Like You",2010,"/theorytab/view/adele/someone-like-you"
"1481","Adele","Hello",2010,"/theorytab/view/adele/hello"
"1482","Adele","Rolling In The Deep",2010,"/theorytab/view/adele/rolling-in-the-deep"
"1483","Adele","Skyfall",2010,"/theorytab/view/adele/skyfall"
"1484","Adele","Set Fire to the Rain",2010,"/theorytab/view/adele/set-fire-to-the-rain"
"1485","Adele","Make You Feel My Love",2010,"/theorytab/view/adele/make-you-feel-my-love"
"1486","Adele","Chasing Pavements",2010,"/theorytab/view/adele/chasing-pavements"
"1487","Adele","He Won't Go",2010,"/theorytab/view/adele/he-wont-go"
"1488","Adele","Hometown Glory",2010,"/theorytab/view/adele/hometown-glory"
"1489","Adele","Turning Tables",2010,"/theorytab/view/adele/turning-tables"
"1490","Adele","Send My Love",2010,"/theorytab/view/adele/send-my-love"
"1491","Adele","When We Were Young",2010,"/theorytab/view/adele/when-we-were-young"
"1492","Brian Culbertson","Madelena",2010,"/theorytab/view/brian-culbertson/madelena"
"1493","Adele","Set The Fire To The Rain",2010,"/theorytab/view/adele/set-the-fire-to-the-rain"
"1494","Noisecontrollers and Adele","So High To The Rain - Unnamed Mashup",2010,"/theorytab/view/noisecontrollers-and-adele/so-high-to-the-rain---unnamed-mashup"
"1495","Lady Antebellum","Need You Now",2010,"/theorytab/view/lady-antebellum/need-you-now"
"1496","One Direction","Live While We're Young",2010,"/theorytab/view/one-direction/live-while-were-young"
"1497","One Direction","What Makes You Beautiful",2010,"/theorytab/view/one-direction/what-makes-you-beautiful"
"1498","One Direction ","Night Changes ",2010,"/theorytab/view/one-direction-/night-changes-"
"1499","One Direction","Best Song Ever",2010,"/theorytab/view/one-direction/best-song-ever"
"1500","One Direction","Little Things",2010,"/theorytab/view/one-direction/little-things"
"1501","One Direction","Kiss You",2010,"/theorytab/view/one-direction/kiss-you"
"1502","One Direction","Heart Attack ",2010,"/theorytab/view/one-direction/heart-attack-"
"1503","One Direction","Nobody Compares",2010,"/theorytab/view/one-direction/nobody-compares"
"1504","One Direction","Rock Me",2010,"/theorytab/view/one-direction/rock-me"
"1505","One Direction","Drag Me Down",2010,"/theorytab/view/one-direction/drag-me-down"
"1506","One Direction","Story Of My Life",2010,"/theorytab/view/one-direction/story-of-my-life"
"1507","One Direction","Perfect",2010,"/theorytab/view/one-direction/perfect"
"1508","One Direction","One Thing",2010,"/theorytab/view/one-direction/one-thing"
"1509","Katy Perry","Firework",2010,"/theorytab/view/katy-perry/firework"
"1510","Katy Perry","Dark Horse",2010,"/theorytab/view/katy-perry/dark-horse"
"1511","Katy Perry","California Gurls",2010,"/theorytab/view/katy-perry/california-gurls"
"1512","Katy Perry","ET",2010,"/theorytab/view/katy-perry/et"
"1513","Katy Perry","Teenage Dream",2010,"/theorytab/view/katy-perry/teenage-dream"
"1514","Katy Perry","Last Friday Night TGIF",2010,"/theorytab/view/katy-perry/last-friday-night-tgif"
"1515","Katy Perry","Roar",2010,"/theorytab/view/katy-perry/roar"
"1516","Katy Perry","Hot N Cold",2010,"/theorytab/view/katy-perry/hot-n-cold"
"1517","Katy Perry","Waking Up In Vegas",2010,"/theorytab/view/katy-perry/waking-up-in-vegas"
"1518","Katy Perry","I Kissed A Girl",2010,"/theorytab/view/katy-perry/i-kissed-a-girl"
"1519","Katy Perry","Birthday",2010,"/theorytab/view/katy-perry/birthday"
"1520","Katy Perry","Unconditionally",2010,"/theorytab/view/katy-perry/unconditionally"
